"run_id","timestamp","kp","ki","kd","temp","temp_ref","temp_raw","temp_u","temp_u_p","temp_u_i","temp_u_d","sq_error","mae"
"run_1775514024_8a045a38","1775514063.2705562","5.0","981.0","11.0","23.949857711791992","0.0","20.393573760986328","-100.0","-100.0","0.0","3.431345224380493","573.5956844150824","23.949857711791992"
"run_1775514024_8a045a38","1775514065.7763803","5.0","981.0","11.0","23.905399322509766","0.0","20.393573760986328","-100.0","-100.0","0.0","3.104030132293701","571.4681167686504","23.905399322509766"
"run_1775514024_8a045a38","1775514068.2807848","5.0","981.0","11.0","23.86095428466797","0.0","20.34357261657715","-100.0","-100.0","0.0","3.5842623710632324","569.3451393750147","23.86095428466797"
"run_1775514024_8a045a38","1775514070.8018696","5.0","981.0","11.0","23.816524505615234","0.0","20.293590545654297","-100.0","-100.0","0.0","3.242361545562744","567.226839526571","23.816524505615234"
"run_1775514024_8a045a38","1775514073.3089244","5.0","981.0","11.0","23.816524505615234","0.0","20.243593215942383","-100.0","-100.0","0.0","3.254629611968994","567.226839526571","23.816524505615234"
"run_1775514024_8a045a38","1775514075.8158767","5.0","981.0","11.0","23.772083282470703","0.0","20.243593215942383","-100.0","-100.0","0.0","2.9441723823547363","565.1119435887231","23.772083282470703"
"run_1775514024_8a045a38","1775514078.3333197","5.0","981.0","11.0","23.772083282470703","0.0","20.243593215942383","-100.0","-100.0","0.0","3.012145519256592","565.1119435887231","23.772083282470703"
"run_1775514024_8a045a38","1775514080.8396225","5.0","981.0","11.0","23.72765350341797","0.0","20.19361114501953","-100.0","-100.0","0.0","2.724818706512451","563.001540778263","23.72765350341797"
"run_1775514024_8a045a38","1775514083.3578455","5.0","981.0","11.0","23.683202743530273","0.0","20.14360237121582","-100.0","-100.0","0.0","2.80021333694458","560.8940921911599","23.683202743530273"
"run_1775514024_8a045a38","1775514085.8662314","5.0","981.0","11.0","23.683202743530273","0.0","20.14360237121582","-100.0","-100.0","0.0","2.533102512359619","560.8940921911599","23.683202743530273"
"run_1775514024_8a045a38","1775514088.3862205","5.0","981.0","11.0","23.638790130615234","0.0","20.093637466430664","-100.0","-100.0","0.0","2.6394600868225098","558.7923988392722","23.638790130615234"
"run_1775514024_8a045a38","1775514090.8924248","5.0","981.0","11.0","23.638790130615234","0.0","20.093637466430664","-100.0","-100.0","0.0","2.387683391571045","558.7923988392722","23.638790130615234"
"run_1775514024_8a045a38","1775514093.3905444","5.0","981.0","11.0","23.638790130615234","0.0","20.093637466430664","-100.0","-100.0","0.0","2.0543253421783447","558.7923988392722","23.638790130615234"
"run_1775514024_8a045a38","1775514095.8882675","5.0","981.0","11.0","23.59433364868164","0.0","20.043624877929688","-100.0","-100.0","0.0","2.314244508743286","556.6925803253107","23.59433364868164"
"run_1775514024_8a045a38","1775514098.4053998","5.0","981.0","11.0","23.59433364868164","0.0","20.043624877929688","-100.0","-100.0","0.0","1.9911398887634277","556.6925803253107","23.59433364868164"
"run_1775514024_8a045a38","1775514100.9296975","5.0","981.0","11.0","23.549909591674805","0.0","19.993648529052734","-100.0","-100.0","0.0","2.261343002319336","554.598241776057","23.549909591674805"
