decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_mae,horizon_weighted_motion,horizon_mean_abs_velocity,horizon_near_std,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
84,830.0,0.017012367436109344,-0.017012367436109344,1.0,777.0,1.0,1.0,662.0,2.0,True,0.0860014102261322,0.13051554881674873,0.0008150722678692546,0.006204897528126215,3.0074320068965544e-05,0.0040684126172985495,0.007784347338960079,768,7,30,16364.661799991154
85,840.0,0.0017143741461040918,-0.0017143741461040918,1.0,662.0,2.0,1.0,683.0,2.0,True,0.03494371184366389,0.2866814370554084,0.00017848869538283907,0.006027933487591023,3.829150857774342e-05,0.004616155497858237,0.007842919066299851,768,5,30,16271.822599999723
86,850.0,0.0004403928505780641,-0.0004403928505780641,1.0,683.0,2.0,1.0,752.0,2.0,True,0.02438526126427127,0.9195806006554953,0.0,0.007618630196035762,4.419079231189907e-05,0.005264179655631748,0.008264185025961764,768,5,30,16582.297000000835
87,860.0,0.008321785429870943,-0.008321785429870943,1.0,752.0,2.0,1.0,716.0,1.0,True,0.024612345579946952,0.6689659110214741,0.0001230476136697689,0.004641214234349415,1.441221483686816e-05,0.0029653081055898683,0.005197863720929243,768,5,30,17609.485799999675
88,870.0,0.002191571406001458,-0.002191571406001458,1.0,716.0,1.0,1.0,747.0,1.0,True,0.009038841675048665,0.027203062496236784,0.0,0.003059362742108836,5.540747334675413e-06,0.002036227242005507,0.0028093012441374847,768,5,30,18180.412500005332
89,880.0,0.0009260539700335357,-0.0009260539700335357,1.0,747.0,1.0,1.0,766.0,1.0,True,0.05713481508983659,0.13558251358361575,0.0006108732377470005,0.002771303994571402,5.205667225415239e-06,0.001999608821718319,0.0026182347364254416,768,5,30,17350.978099988424
90,890.0,0.0058534813033475075,-0.0058534813033475075,1.0,766.0,1.0,1.0,817.0,1.0,True,0.020583209911364163,0.23752551505839942,0.0,0.006520033856456091,3.0178054642532237e-05,0.004550226162195784,0.006939581105601338,768,5,30,16840.86720000778
91,900.0,0.002694871804123977,-0.002694871804123977,1.0,817.0,1.0,1.0,834.0,1.0,True,0.06114915862546769,0.2137897769505173,0.0005033348097640555,0.006589128473569872,3.459598148845898e-05,0.0049582658657214024,0.0070121972674343225,768,7,30,16327.653700005612
92,910.0,0.00276178260173765,-0.00276178260173765,1.0,834.0,1.0,1.0,851.0,1.0,True,0.09055036735730755,0.16137515760860274,0.0008375026627618354,0.007249413819954498,4.8404689625530956e-05,0.005994835386759248,0.008083232903941107,768,7,30,16337.07759999379
93,920.0,0.011477666314021917,-0.011477666314021917,1.0,851.0,1.0,1.0,895.0,1.0,True,0.11590219958111712,0.23587749182756457,0.0011125287383038085,0.00826110498625591,5.970197285978571e-05,0.006683596185055272,0.009183651087104911,768,7,30,17542.84120000375
94,930.0,0.0009507605464023072,-0.0009507605464023072,1.0,895.0,1.0,1.0,895.0,1.0,False,0.11776191661756756,0.11776191661756756,0.0011125287383038085,0.008609454841644038,7.500237372636672e-05,0.007395887731349674,0.010040660395447473,768,7,30,16407.841799999005
95,940.0,0.0049419844181102235,-0.0049419844181102235,1.0,895.0,1.0,1.0,897.0,1.0,True,0.12104451406889279,0.12207699485563178,0.0011025868698197883,0.009602981879046032,0.00010135275210520829,0.008661828292854902,0.01160454568311349,768,7,30,16954.135199994198
