decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
106,1050.0,0.002932292965851957,-0.002932292965851957,1.0,926.0,3.0,1.0,935.0,4.0,True,0.0019231044845968326,0.031598618322514704,0.0,0.0,0.0006443925201892852,0.0003012176021002233,0.000175422609785002,0.030828803338314857,768,0,20,16109.703299996909
107,1060.0,0.0006169953558128327,-0.0006169953558128327,1.0,935.0,4.0,1.0,935.0,4.0,False,0.0012582572254826402,0.0012582572254826402,0.0,0.0,0.000493818590985029,4.6951707190601155e-05,0.00024714418991728175,0.0,768,0,20,16261.026699998183
108,1070.0,0.0007422881189995678,-0.0007422881189995678,1.0,935.0,4.0,2.0,848.0,4.0,True,0.00487936091377046,0.01725771204690312,0.0,0.0,0.0014694379267893964,0.000847080789753818,0.0010005257828437778,0.051641888247098006,768,0,20,15962.589700000535
109,1080.0,0.0024113300187309505,-0.0024113300187309505,2.0,848.0,4.0,1.0,896.0,3.0,True,0.006036105362703887,0.012916610105978832,0.0,0.0,0.0021267796078973332,0.001367850394672132,0.0006706337553884056,0.04279871941847481,768,0,20,16634.010800000397
110,1090.0,0.001774476770151523,-0.001774476770151523,1.0,896.0,3.0,1.0,896.0,3.0,False,0.004975447117952121,0.004975447117952121,0.0,0.0,0.0019835525199596304,0.0002930222744907951,0.0008618309407874629,0.0,768,0,20,16579.86230000097
111,1100.0,0.002900613480960601,-0.002900613480960601,1.0,896.0,3.0,2.0,819.0,4.0,True,0.007339831595324565,0.016227900731076356,0.0,0.0,0.0024859037731857826,0.0017028359388859826,0.0009650189138053737,0.055158716570463416,768,0,20,16211.27770000021
112,1110.0,0.0033189561017934466,-0.0033189561017934466,2.0,819.0,4.0,3.0,763.0,5.0,True,0.00428258758483557,0.004422510045580553,0.0,0.0,0.0012536708676407216,0.0011706148911798664,0.0007306324909854847,0.04593059129787091,768,0,20,16222.364699999162
113,1120.0,0.0012237894788995618,-0.0012237894788995618,3.0,763.0,5.0,3.0,763.0,5.0,False,0.002072506606481103,0.002072506606481103,0.0,0.0,0.0008273265406387509,8.158596438079257e-05,0.00037706054301320534,0.0,768,0,20,16069.564500001434
114,1130.0,0.0004772190204676008,-0.0004772190204676008,3.0,763.0,5.0,3.0,743.0,4.0,True,0.008123021414064553,0.16165332312466418,0.0,0.0,0.0031643394147977235,4.530538535618689e-05,0.0014465804587229518,0.03251094330680608,768,0,20,16031.127199996263
115,1140.0,0.004946602579366299,-0.004946602579366299,3.0,743.0,4.0,1.0,832.0,2.0,True,0.0066641270277116565,0.2241467380131832,0.0,0.0,0.0022869474483741214,0.000189478041647817,0.0011651684604562329,0.08303246496832731,768,0,20,16311.917200000607
116,1150.0,0.0031811131393624237,-0.0031811131393624237,1.0,832.0,2.0,1.0,843.0,3.0,True,0.004329254574048242,0.005109960431334156,0.0,0.0,0.001451945312510361,0.0012886957761111262,0.000470568777955035,0.031044728301692276,768,0,20,16700.454400001036
117,1160.0,0.0019366688266018173,-0.0019366688266018173,1.0,843.0,3.0,1.0,843.0,3.0,False,0.0045275695696033414,0.0045275695696033414,0.0,0.0,0.00146386482640537,0.0022573458468286844,0.0004711669933782593,0.0,768,0,20,16945.5014999985
118,1170.0,0.001580952115546097,-0.001580952115546097,1.0,843.0,3.0,1.0,850.0,2.0,True,0.003548005939469468,0.0057809841571460005,0.0,0.0,0.0009184854075101612,0.0010899330864049261,0.0008595188979603065,0.030654968328637584,768,0,20,16376.240300000063
119,1180.0,0.0016635083902656334,-0.0016635083902656334,1.0,850.0,2.0,1.0,850.0,2.0,False,0.003304629252839811,0.003304629252839811,0.0,0.0,0.0007897424250586482,0.0021585550475720083,0.0006458668789365104,0.0,768,0,20,16126.840299999458
120,1190.0,0.00022100526439317036,-0.00022100526439317036,1.0,850.0,2.0,1.0,846.0,1.0,True,0.003277747661628231,0.004705282539754756,0.0,0.0,0.0009955407945199113,0.0011987117231910815,0.00038256358669889513,0.03047466242939728,768,0,20,16784.729599996353
